"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784830900653686987","Mon Apr 29 06:23:41 +0000 2024","4","Heru Budi masih menunggu peresmian pemindahan ibu kota negara dari Jakarta ke Nusantara. https://t.co/LS0CTLFhZZ","1784830900653686987","","","in","Jakarta, Indonesia","0","1","2","https://x.com/republikaonline/status/1784830900653686987","22126902","republikaonline"
"1784393873999163703","Sun Apr 28 01:27:06 +0000 2024","0","PT Waskita Beton Precast Tbk (WSBP) mengumumkan bahwa pasokan beton siap (readymix) untuk proyek Ibu Kota Negara (IKN) Nusantara telah mencapai 63%. Selengkapnya https://t.co/rL1QXiOFKT","1784393873999163703","","","in","Jakarta","0","0","0","https://x.com/theiconomic/status/1784393873999163703","1169861863426818048","theiconomic"
"1778213896664576381","Thu Apr 11 06:07:13 +0000 2024","665","Oya fun fact: pemerintah tidak melupakan elemen lokal. Motif pada pedestrian itu mengambil motif Tenun Corak Insang khas Melayu Pontianak. Pemilihan materialnya pun dipilih yang tidak licin bahkan sehabis hujan deras sekalipun. Desain perencanaan yang sangat humanis https://t.co/xCI4qY0XoI","1778303772613370013","https://pbs.twimg.com/ext_tw_video_thumb/1778303702237122560/pu/img/10BWPUI-o15cj73-.jpg","yvdi_X","in","DKI Jakarta","21","3","56","https://x.com/yvdi_X/status/1778303772613370013","91043661","yvdi_X"
"1780756897085423956","Thu Apr 18 00:35:03 +0000 2024","0","Pemerintah sedang merancang pemindahan aparatur sipil negara (ASN) ke Ibu Kota Nusantara (IKN). Kendati membutuhkan sebanyak 11.916 pada tahap pertama tapi tidak serta merta angka tersebut menjadi rujukan pemerintah untuk memindahkan ASN ke IKN. https://t.co/bZglJwjFiG","1780756897085423956","","","in","Jakarta","0","0","0","https://x.com/theiconomic/status/1780756897085423956","1169861863426818048","theiconomic"
"1783458434748473530","Thu Apr 25 11:30:00 +0000 2024","1","Agus Harimurti Yudhoyono atau AHY mengingatkan jajarannya agar tidak ada tindakan asal gusur dalam penuntasan masalah lahan untuk pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur. #AHY #IKN #MedcomId https://t.co/tCK2JgwVmU","1783458434748473530","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1783458434748473530","902837643024539651","medcom_id"
"1783074825814286365","Wed Apr 24 10:05:41 +0000 2024","1","#BeritaUNESA Otorita IKN Gandeng UNESA Susun Peta Jalan Pendidikan Ibu Kota Nusantara selengkapnya di https://t.co/p6vS89vMJp #UNESA #UniversitasNegeriSurabaya","1783074825814286365","","","in","Surabaya, Jawa Timur ","0","0","0","https://x.com/Official_UNESA/status/1783074825814286365","842034586632650752","Official_UNESA"
"1777861905455239250","Wed Apr 10 01:24:50 +0000 2024","789","Padahal sisa khutbahnya bagus isinya tentang peran bapak/laki-laki ibu dan anak-anak muda dalam tatanan sosial. Tapi warga udah telanjur asik dengan balon dan batagor https://t.co/vsJB6ReYCE","1777870321712017742","https://pbs.twimg.com/media/GKxDn6Ia0AA-dR0.jpg","ikhsanbismo","in","2112","1","6","40","https://x.com/ikhsanbismo/status/1777870321712017742","200618183","ikhsanbismo"
"1779506362105602396","Mon Apr 15 04:47:43 +0000 2024","201","@nialubis_ Populasi saudi arabia 36.5 juta populasi Qatar 2 6 juta populasi UAE 9 4 juta. Populasi Indonesia 275 5 juta. Kita mulai dari situ klu mau membandingkan. Tapi sebetulnya ga perlu dibandingkan. Klu mau ada komparasi yg kosntruktif dibandingkannya dg jumlah populasi kita yg","1779733316473864617","","nialubis_","in","Indonesia 🇮🇩 ","2","39","12","https://x.com/Kathmandu2014/status/1779733316473864617","1271783706","Kathmandu2014"
"1783271802724319518","Wed Apr 24 23:08:24 +0000 2024","10","Ridwan Kamil: Upacara kemerdekaan bisa digelar di IKN Ia juga menyebutkan fasilitas di Ibu Kota baru atau IKN sudah siap untuk melengkapi penyelenggaraan upacara kenegaraan. kalau tidak ada halangan Agustus kita upacara (di IKN) ujar Ridwan Kamil. _ Liverpool Coach Justin https://t.co/TfcWmMea4p","1783271802724319518","https://pbs.twimg.com/ext_tw_video_thumb/1783271553565851648/pu/img/WYeKtpMrUkxbcSBc.jpg","","in","","0","3","7","https://x.com/RLanang_/status/1783271802724319518","1271569538232934401","RLanang_"
"1783775523660865888","Fri Apr 26 08:30:00 +0000 2024","0","Pemerintah menyatakan seleksi Aparatur Sipil Negara (ASN) untuk penempatan di Ibu Kota Nusantara (IKN) akan lebih ketat. #Syarat #ASN #IKN #MedcomId https://t.co/6phW9jryFD","1783775523660865888","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1783775523660865888","902837643024539651","medcom_id"
"1782469419614208405","Mon Apr 22 18:00:00 +0000 2024","0","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) kembali melanjutkan pembangunan hunian untuk Aparatur Sipil Negara (ASN) dan TNI Polri di Ibu Kota Nusantara (IKN) pascalibur hari raya Idul Fitri. #IKN #Pembangunan #ASN #MedcomId https://t.co/8coGhRxr4I","1782469419614208405","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1782469419614208405","902837643024539651","medcom_id"
"1784804066406879473","Mon Apr 29 04:37:04 +0000 2024","2","Menangkap Peluang Ekonomi Pembangunan Ibu Kota Nusantara: Departemen Geografi Pembangunan Fakultas Geografi #UGM telah menyelenggarakan Sustainable Development Goals #Seminar Series (SDG s #Seminar Series) yang ke #100 Senin (29/4). Adapun tema yang https://t.co/VWo7G4OneT https://t.co/61oFr1cZSm","1784804066406879473","https://pbs.twimg.com/media/GMTl1ymagAAgVU7.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/UGMYogyakarta/status/1784804066406879473","151261945","UGMYogyakarta"
"1777951904938516749","Wed Apr 10 06:49:01 +0000 2024","1181","Buat yang merasa sulit keep up sama slang terbaru di internet bisa coba cek https://t.co/pOiV6OcMzv Seru banget bisa liat per daerah juga ada slang Jaksel Jaktim Sumatra Utara &amp; Jawa. Nanti submission-nya mungkin bisa tambah banyak &amp; semakin mewakili daerah2 di Indonesia https://t.co/ONepX3isKO","1777951904938516749","https://pbs.twimg.com/media/GKyN06paAAAgaUe.jpg","","in","","16","6","367","https://x.com/senjatanuklir/status/1777951904938516749","1080481376623722507","senjatanuklir"
"1780107658131034530","Tue Apr 16 05:35:13 +0000 2024","908","Salah satu ciri pemimpin yang otentik dan visioner adalah pemimpin yang berani ambil resiko besar untuk kemajuan bangsanya walaupun digugat dari semua sudut. Dan salah satu keberanian terbesar dari @jokowi yang akan dicatat dalam sejarah perjalanan Indonesia adalah berani https://t.co/EphJZo53LN","1780107658131034530","https://pbs.twimg.com/media/GLQ2ev5aIAAsCzq.jpg","","in","Bali, Indonesia","41","1191","85","https://x.com/DedynurPalakka/status/1780107658131034530","1003546165105704962","DedynurPalakka"
"1774614239094903247","Mon Apr 01 01:46:19 +0000 2024","207","Kritisi UU DKJ HNW: Berdasarkan Konstitusi UU DKJ Tak Berikan Keadilan bagi Jakarta Dibanding Daerah Khusus Lain https://t.co/tf7KqT7UYl via @FPKSDPRRI | @hn","1774614239094903247","","","in","Jakarta Capital Region","0","2","91","https://x.com/FPKSDPRRI/status/1774614239094903247","91255162","FPKSDPRRI"
"1784852633838313518","Mon Apr 29 07:50:03 +0000 2024","3","Presiden Joko Widodo mengatakan pihaknya berharap Singapura mau mendukung pembangunan Pembangkit Listrik Tenaga Surya (PLTS) di kawasan Ibu Kota Nusantara (IKN). Baca di https://t.co/YRdqqaInbY https://t.co/Ty7cHvzgNI","1784852633838313518","https://pbs.twimg.com/media/GMUR-F6bYAAM1b9.jpg","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1784852633838313518","23343960","kompascom"
"1782218031080636610","Mon Apr 22 01:21:05 +0000 2024","2","Ibu Kota Pindah ke IKN Erick Thohir Tawarkan Aset BUMN di Monas ke Hong Kong https://t.co/aqmbZSN1Hx","1782218031080636610","","","in","iNews Tower","0","0","1","https://x.com/officialinews_/status/1782218031080636610","132078023","officialinews_"
"1782450330682392949","Mon Apr 22 16:44:09 +0000 2024","3951","Cak Imin Bilang Tetap di Jalur Perubahan Bersama Anies Baswedan Untuk Jangka Panjang https://t.co/32dgaHq3gc","1782450330682392949","","","in","","56","104","483","https://x.com/VIVAcoid/status/1782450330682392949","41730943","VIVAcoid"
"1777558205260075054","Tue Apr 09 04:44:36 +0000 2024","1003","Gue ada temen anak teknik pinter BANGET. Fisika Kimia Matematikanya luar biasa. Tapi pas ditanya Ibu Kota Sulawesi Selatan apa dijawabnya Anjir gue lupa ada konsep Ibu Kota.. Pertanyaannya kemampuan otak yang jomplang antar pengetahuan ini salah siapa benerinnya gimana?","1777558205260075054","","","in","Danmei, TVXQ, Anime, WYB. ","74","39","111","https://x.com/Dyanasthasia/status/1777558205260075054","939735264859062273","Dyanasthasia"
"1778003197745090860","Wed Apr 10 10:12:50 +0000 2024","221","Kalau semua provinsi di Indonesia pecah jadi negara masing-masing maka negara2 yang bakal jadi kuat secara militer dan ekonomi adalah: - Jakarta (SDA gak ada tapi SDM paling tinggi kualitasnya) - Jatim - Jabar - Jateng - Sumut - Riau - Kaltim - Banten https://t.co/md6fgcSDsV","1778003197745090860","https://pbs.twimg.com/media/GKy7mK_a4AAso42.jpg","","in","Jakarta, Indonesia","26","25","30","https://x.com/arjunaskykok/status/1778003197745090860","753309366","arjunaskykok"
"1784923689940824475","Mon Apr 29 12:32:24 +0000 2024","6","Menteri Investasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia memberikan kabar terbaru terkait Sukanto Tanoto konglomerat Nasional yang akan berinvestasi ke Ibu Kota Nusantara (IKN). Baca di https://t.co/V6qcU0aFyJ https://t.co/rR5AqDuS8U","1784923689940824475","https://pbs.twimg.com/media/GMVSaBwbMAASKr2.jpg","","in","Jakarta","1","3","1","https://x.com/kompascom/status/1784923689940824475","23343960","kompascom"
"1783403598954876991","Thu Apr 25 07:52:06 +0000 2024","0","Project Pembangkit Listrik Tenaga Surya Ibu Kota Nusantara tahap 1 yaitu PLTS IKN yang memiliki kapasitas sebesar 10MW.","1783403598954876991","","","in","Indonesia","0","0","0","https://x.com/pln_npc/status/1783403598954876991","850627231789469696","pln_npc"
"1777371178119946558","Mon Apr 08 16:21:25 +0000 2024","629","Tebak nama ibukota provinsi Sumatra Timur.","1777371178119946558","","","in","Pondok Cina, Depok","34","148","15","https://x.com/neohistoria_id/status/1777371178119946558","1495326248100589569","neohistoria_id"
"1780899763392856262","Thu Apr 18 10:02:45 +0000 2024","2264","Klaim soal Bung Karno punya cita2 besar ibu kota di Kalimantan itu cerita yang udah nggak relevan lagi. Soalnya di tahun 1960-an di pidatonya Bung Karno udah berdamai dan yakin ibu kota yang sah ya tetap Jakarta. Makanya Jakarta dibangun poros Jl Thamrin-Sudirman dkk.","1780899763392856262","","","in","Dapil Jabar VI : Bekasi-Depok","7","9","556","https://x.com/rizkidwika/status/1780899763392856262","41284868","rizkidwika"
"1776908143265530338","Mon Apr 08 06:14:55 +0000 2024","470","@tanyakanrl Koreksi: 1. Sulawesi Barat adalah satu provinsi di Indonesia yang tidak mempunyai kota otonom jadi Ibukotanya seharusnya Kabupaten Mamuju 2. Tanjung Selor bukan kota otonom tapi kecamatan masih masuk wilayah Kabupaten Bulungan 3. Sofifi merupakan kelurahan bukan kota otonom","1777218548055855403","","tanyakanrl","in","Arjawinangun, Indonesia","0","5","15","https://x.com/dian_9395/status/1777218548055855403","1051834850","dian_9395"
"1780493671408050684","Wed Apr 17 07:09:05 +0000 2024","0","NEWS OR HOAX | Hoax Semburan Lumpur Di Wilayah Pembangunan Ibu Kota Nusantara https://t.co/juq5bTxzY3","1780493671408050684","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1780493671408050684","71436318","KompasTV"
"1782371411790794859","Mon Apr 22 11:30:34 +0000 2024","0","Jakarta Diramal Tetap Macet Meski Ibu Kota Pindah ke IKN Kok Bisa? https://t.co/G6kaxzw6lX","1782371411790794859","","","in","Jakarta, Indonesia","0","0","0","https://x.com/Bisniscom/status/1782371411790794859","118646322","Bisniscom"
"1782347393851326852","Mon Apr 22 09:55:07 +0000 2024","1","Ibu Kota Pindah ke IKN Pakar: Jakarta Bisa Kalah Saing dengan PIK &amp; BSD https://t.co/9LRSj2dRW7","1782347393851326852","","","in","Jakarta, Indonesia","0","0","0","https://x.com/Bisniscom/status/1782347393851326852","118646322","Bisniscom"
"1782404007820144856","Mon Apr 22 13:40:05 +0000 2024","0","Pembangunan Jakarta Dipastikan Tetap Masif Meski Ibu Kota Pindah ke IKN https://t.co/HQC7r94OFd","1782404007820144856","","","in","Jakarta, Indonesia","0","0","0","https://x.com/Bisniscom/status/1782404007820144856","118646322","Bisniscom"
"1783772559319924979","Fri Apr 26 08:18:13 +0000 2024","0","Menteri Keuangan Sri Mulyani Indrawati menyampaikan bahwa realisasi anggaran dari APBN untuk pembangunan Ibu Kota Nusantara (IKN) telah mencapai Rp4 3 triliun atau 10 9 persen dari total pagu sebesar Rp39 6 triliun per 1 April 2024. https://t.co/ZCrcTrgjel","1783772559319924979","","","in","Kalimantan Barat, Indonesia","0","0","0","https://x.com/antarakalbar/status/1783772559319924979","242261124","antarakalbar"
"1778457592576242051","Thu Apr 11 16:18:26 +0000 2024","343","Betawi Kota biasanya berakhiran è Betawi Ora biasanya berakhiran a (atau ada h nya lagi kayak guah ). Betawi Kota/Tengah dituturkan di Jakarta dan sekitarnya. Betawi Ora/Pinggiran biasa dituturkan di Depok Bekasi dll. Banyak pengaruh Jawa Sunda jugak.","1778457592576242051","","","in","","31","6","56","https://x.com/senjatanuklir/status/1778457592576242051","1080481376623722507","senjatanuklir"
"1784827925621354653","Mon Apr 29 06:11:52 +0000 2024","0","Presiden RI Joko Widodo (Jokowi) menyebut 29 perusahaan Singapura antusias untuk berinvestasi dalam pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur.https://t.co/gaBGhYKgIl","1784827925621354653","","","in","","0","0","0","https://x.com/ANTARABengkulu/status/1784827925621354653","423220305","ANTARABengkulu"
"1783381280257913018","Thu Apr 25 06:23:25 +0000 2024","0","Agus Harimurti Yudhoyono atau AHY mengingatkan jajarannya agar tidak ada tindakan asal gusur dalam penuntasan masalah lahan untuk pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur.https://t.co/05W0fIgnJe","1783381280257913018","","","in","","0","0","0","https://x.com/ANTARABengkulu/status/1783381280257913018","423220305","ANTARABengkulu"
"1783723180529717527","Fri Apr 26 05:02:00 +0000 2024","0","Menteri Keuangan Sri Mulyani Indrawati menyampaikan bahwa realisasi anggaran dari APBN untuk pembangunan Ibu Kota Nusantara (IKN) telah mencapai Rp4 3 triliun atau 10 9 persen dari total pagu sebesar Rp39 6 triliun per 1 April 2024.https://t.co/B0Q3WQxtnl","1783723180529717527","","","in","","0","0","0","https://x.com/ANTARABengkulu/status/1783723180529717527","423220305","ANTARABengkulu"
"1778456199387812127","Thu Apr 11 16:12:54 +0000 2024","577","Terimakasih ada bukti baru Junghun di gunung gamping barat jogja tahun 1836 hanya tidak disebutkan letak persisnya apakah sempat mampir di pesanggrahan ambarketawang tempat HB I memantau proyek IKN kasultanan. Lenyapnya gunung gamping temtu tidak terjadi dalam seharmal namun","1778456199387812127","","","in","Gondomanan, Indonesia","5","9","100","https://x.com/titiknol_jogja/status/1778456199387812127","1035921113434349568","titiknol_jogja"
"1782587339853922662","Tue Apr 23 01:48:35 +0000 2024","386","Dua hari sebelum proklamasi kemerdekaan Indonesia di Jakarta Cirebon ternyata lebih dulu memproklamasikan kemerdekaan Indonesia. Selengkapnya bisa ditonton di YouTube Neo Historia Indonesia: https://t.co/30AicEYVzS https://t.co/WBzpF9UF0I","1782587339853922662","https://pbs.twimg.com/media/GL0FtSiaoAAPYfz.png","","in","Pondok Cina, Depok","8","9","45","https://x.com/neohistoria_id/status/1782587339853922662","1495326248100589569","neohistoria_id"
"1783057835498283379","Wed Apr 24 08:58:10 +0000 2024","1","Ini Temuan Peneliti BRIN soal Sesar Aktif di Sekitar Ibu Kota Nusantara https://t.co/st4H05nRmD #TempoTekno","1783057835498283379","","","in","Indonesia","0","0","0","https://x.com/tempodotco/status/1783057835498283379","18129942","tempodotco"
"1784812354552955015","Mon Apr 29 05:10:00 +0000 2024","1","Presiden Jokowi menandatangani UU DKJ yang mengatur pemindahan ibu kota negara dari Jakarta ke IKN. Lalu kapan status Jakarta akan berubah? https://t.co/EJZJI6O3Qf","1784812354552955015","","","in","","0","1","0","https://x.com/detikcom/status/1784812354552955015","69183155","detikcom"
"1781431901120831825","Fri Apr 19 21:18:21 +0000 2024","228","Investasi ini ngasih energi terbarukan dan ramah lingkungan. Makin keren kan? #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/p3rqPqSRnP","1781432171066196262","https://pbs.twimg.com/media/GLjrHBibIAAW1Nw.jpg","KoalisiNetizen","in","Jakarta Capital Region","0","263","37","https://x.com/KoalisiNetizen/status/1781432171066196262","1314092306","KoalisiNetizen"
"1784783693502164994","Mon Apr 29 03:16:06 +0000 2024","0","Rencana perpindahan Ibu Kota Negara (IKN) menjadi pembahasan yang ramai diperbincangkan. IKN Nusantara ini berada di dua kabupaten di Provinsi Kalimantan Timur yakni Kabupaten Kutai Kartanegara dan Kabupaten Penajam Paser Utara. . Selain itu Presiden Jokowi (Jokowi) sudah https://t.co/yK2l89oSAI","1784783693502164994","https://pbs.twimg.com/media/GMTTSixbAAENDee.jpg","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1784783693502164994","58880688","pikiran_rakyat"
"1782272505702650017","Mon Apr 22 04:57:33 +0000 2024","0","&lt;p&gt;PEnerapan material konstruksi hijau (&lt;em id= isPasted &gt;green material&lt;/em&gt;) pada pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur dapat mengurangi emisi karbon.&lt;/p&gt; https://t.co/axbSVjvvJX","1782272505702650017","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/validnewsid/status/1782272505702650017","874558344593195008","validnewsid"
"1776433393623855318","Sat Apr 06 02:15:00 +0000 2024","3710","Komedian Isa Bajaj memutuskan pindah dari Jakarta tinggal ke kampung halamannya di Magetan. Isa pindah demi bisa rawat ibu yang sakit. https://t.co/NJZ3SoZW3m","1776433393623855318","","","in","","28","49","323","https://x.com/detikcom/status/1776433393623855318","69183155","detikcom"
"1776077553511620851","Fri Apr 05 04:50:32 +0000 2024","1293","@tanyakanrl Anjir padahal ini daerahnya di ibukota loh (eh mantan) tapi penduduknya masih banyak yg diabaikan oleh pemerintah. Sebegitu buta hatinya kah pemerintah??","1776110147880034716","","tanyakanrl","in","","0","2","20","https://x.com/palingteguh/status/1776110147880034716","781195672116604928","palingteguh"
"1782999802919444705","Wed Apr 24 05:07:34 +0000 2024","1","#repost @kementerian.atrbpn @downloader_ __ Halo #SobATRBPN Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono (AHY) bersama Wamen ATR/Waka BPN Raja Juli Antony melakukan kunjungan kerja di Provinsi Kalimantan Timur tepatnya di Ibu Kota Nusantara atau IKN. https://t.co/UiVtAl3wsW","1782999802919444705","https://pbs.twimg.com/ext_tw_video_thumb/1782999678772269056/pu/img/bX40ijbO6errvX3W.jpg","","in","Kota Gorontalo","0","0","0","https://x.com/KantahKotaGtlo/status/1782999802919444705","970835015952035840","KantahKotaGtlo"
"1780963947413401883","Thu Apr 18 14:17:48 +0000 2024","1","IBU KOTA IKN AKAN TENGGELAM AKIBAT SEMBURAN LUMPUR BERCAMPUR GAS KESIMPULAN: Unggahan video yang mengeklaim Ibu Kota Nusantara (IKN) akan tenggelam akibat semburan lumpur dan gas adalah tidak benar Misleading Content. Rujukan: - https://t.co/fmdOx0MJMT https://t.co/e8LPmvwSrK","1780963947413401883","https://pbs.twimg.com/media/GLdBRY2aYAAk3EI.jpg","","in","","0","0","0","https://x.com/PolsekBdg/status/1780963947413401883","1173525238367145984","PolsekBdg"
"1780447868769402999","Wed Apr 17 04:07:05 +0000 2024","318","Halal Bihalal Capres-Cawapres: Dalam suasana lebaran Cawapres nomor urut 01 Muhaimin Iskandar (Cak Imin) menyambangi kediaman Capres nomor urut 01 Anies Baswedan di Lebak Bulus Jakarta Selatan. https://t.co/Ez9nLVNIs5","1780447868769402999","","","in","Pulo Gadung, Indonesia","0","7","48","https://x.com/tvOneNews/status/1780447868769402999","55507370","tvOneNews"
"1783797683402281232","Fri Apr 26 09:58:03 +0000 2024","248","Pengen Nobar pas nanti semi final. Di daerah Jaksel ada dimana ya nobar yang seru dan makanannya enak wkwkw","1783797683402281232","","","in","DKI Jakarta, Indonesia","1","44","3","https://x.com/kikysaputrii/status/1783797683402281232","97150468","kikysaputrii"
"1784797143662035435","Mon Apr 29 04:09:33 +0000 2024","8","Presiden Jokowi menandatangani pengesahan Undang-Undang Nomor 2 Tahun 2024 tentang Daerah Khusus Jakarta yang salah satunya mengatur tentang peralihan status ibu kota dari Jakarta ke IKN. Baca berita selengkapnya! https://t.co/zW15VjBWDr #UUDKJ #DaerahKhususJakarta #IKN https://t.co/IU36kbpHQa","1784797143662035435","https://pbs.twimg.com/media/GMTfcRGbUAA_d96.jpg","","in","Jakarta Capital Region","0","0","2","https://x.com/asumsico/status/1784797143662035435","829366551446818816","asumsico"
"1783319002661748788","Thu Apr 25 02:15:57 +0000 2024","0","Kendaraan berbahan bakar fosil (bensin) dilarang berkeliaran di wilayah Ibu Kota Nusantara (IKN) karena berdasarkan regulasi seluruh moda transportasi di IKN Nusantara harus ramah lingkungan. https://t.co/03TfjI4ThX.","1783319002661748788","","","in","California","0","0","0","https://x.com/FrankyTts/status/1783319002661748788","106247388","FrankyTts"
"1778077181924749608","Wed Apr 10 15:06:49 +0000 2024","580","Berapa nominal; Beras 5 kg M goreng 1 liter Gula pasir 1 kg 1 ktk teh celup dan 1 bks biskuit ? WN rela antre dan nekat ricuh untuk mendapatkannya ! Separah itu kah kehidupan negeriku saat rezim Jkw berkuasa? Cek juga bantuan lempar-lemparan. Hiks https://t.co/9fmlelifhX","1778077181924749608","","","in","Indonesia","10","93","292","https://x.com/YandraD31/status/1778077181924749608","3580227492","YandraD31"
"1777542695692718541","Tue Apr 09 03:42:58 +0000 2024","20430","Daftar 38 Provinsi di Indonesia dan ibu kotanya: 1. Nanggroe Aceh Darussalam (Ibu Kota Banda Aceh) 2. Sumatera Utara (Ibu Kota Medan) 3. Sumatera Selatan (Ibu Kota Palembang) 4. Sumatera Barat (Ibu Kota Padang) 5. Bengkulu (Ibu Kota Bengkulu) 6. Riau (Ibu Kota Pekanbaru) 7.","1777542695692718541","","","in","Indonesia","347","223","5125","https://x.com/narkosun/status/1777542695692718541","84221579","narkosun"
"1780553125415502238","Wed Apr 17 11:45:01 +0000 2024","315","@kegblgnunfaedh Polisi Autopsi Siswa SMK di Nias Selatan Diduga Meninggal Dianiaya Oknum Kepsek https://t.co/HD2IeaxOyx","1780563108731466179","","kegblgnunfaedh","in","iNews Tower","4","8","45","https://x.com/officialinews_/status/1780563108731466179","132078023","officialinews_"
"1777169780455432433","Mon Apr 08 03:01:08 +0000 2024","1768"," fyi ibukota kalimantan selatan yg bener itu Banjarbaru. Banjarmasin udh ga jd ibukota kalsel lagi sejak Maret 2022.","1777169780455432433","","","in","Indonesia","27","74","158","https://x.com/tanyakanrl/status/1777169780455432433","1331650559518990336","tanyakanrl"
"1776996776341573972","Sun Apr 07 15:33:41 +0000 2024","211","Ketika Acheh menggunakan Al Quran dan Hadis sebagai Hukum Acheh Masyhur kesegala Penjuru Dunia. Bahkan Brunei menggunakan Kanun Meukuta Alam Acheh Darussalam dalam kesultanannya. Ketika Acheh berpaling ke Pancasila sebagai Hukum Acheh menjadi Provinsi Termiskin di Indonesia ","1776996776341573972","","","in","Asyi Dar-Assalam","4","15","72","https://x.com/achehsultanate/status/1776996776341573972","4450169173","achehsultanate"
"1784827493037531357","Mon Apr 29 06:10:09 +0000 2024","0","Presiden RI Joko Widodo (Jokowi) menyebut 29 perusahaan Singapura antusias untuk berinvestasi dalam pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur. https://t.co/PIXAc4I7wT","1784827493037531357","","","in","Jawa Timur","0","0","0","https://x.com/ANTARAJatim_/status/1784827493037531357","1557190679553769473","ANTARAJatim_"
"1784798513458786712","Mon Apr 29 04:15:00 +0000 2024","20","Pakar UGM ungkap potensi gempa Bumi terjadi di ibu kota baru Indonesia IKN. Disebut ada sesar tua di wilayah tersebut. Via @detik_edu https://t.co/zXX16IdsX8","1784798513458786712","","","in","","1","4","6","https://x.com/detikcom/status/1784798513458786712","69183155","detikcom"
"1776545804465078520","Sat Apr 06 10:51:45 +0000 2024","1402","@kenzothv tp kl dipikir2 lgi emang historisnya kota malang itu sesuai bouwplan (perencanaan pembangunan) aslinya ya cuma kawasan sekitar celaket ijen alun-alun tugu pasar besar sampe daerah sekitar2nya itu. sisanya baru berkembang abis merdeka (makanya smrawut hheheheh)","1776563441169502573","","sukasaltinghehe","in","Lauriergracht No. 37","36","10","76","https://x.com/kadyasandya/status/1776563441169502573","1431089875982290948","kadyasandya"
"1782378645547336183","Mon Apr 22 11:59:18 +0000 2024","285","2X ngalamin sandiwara MK ketika Pemilu tahun ini ujungnya mampir ke MK lagi untuk yang ketiga kalinya ya Wassalam. Jaman Pilpres kemaren saja saya ngetuit politik hanya 1-2x perhari tidak lebih. Itu pun karena Anies Baswedan Capresnya. Kemudian saat selebrasi kemenangan oke","1782378645547336183","","","in","Italy","5","14","90","https://x.com/nieke_olivia/status/1782378645547336183","1689553843200110593","nieke_olivia"
"1779399523741409396","Sun Apr 14 08:55:50 +0000 2024","408","2b. Orang LN cuma tau satu-dua kata yg relevan bagi mereka UGM = Gadjah Mada ITB = Bandung IPB = Bogor Mahawithayalai Chulalongkorn = Chula Rheinisch-Westfälische TH Aachen = Aachen Alma Mater Studiorum Università di Bologna = Bologna Kuncinya adalah FOKUS DI SATU KATA!","1779433370445041788","","klaru9_","in","","11","3","29","https://x.com/klaru9_/status/1779433370445041788","2677714953","klaru9_"
"1775813732901486959","Thu Apr 04 09:12:41 +0000 2024","1481","Kok lucu yak? IKN kesannya jadi kayak tempat pembuangan gini. Padahal kalo emg mau jd ibukota negara baru logikanya kan yg butuh dikirim kesana justru top talentnya. Ini mah ada yg gak mau meninggalkan zona nyaman aja. ","1775813732901486959","","","in","","23","37","482","https://x.com/WidasSatyo/status/1775813732901486959","472857347","WidasSatyo"
"1782672029440774427","Tue Apr 23 07:25:06 +0000 2024","318","Pantun Cak Imin: Ke Jombang Beli Es Kalau Mau Berjuang Ya Hanya dengan PKS. #newsupdate #update #news #text https://t.co/brzk8RNdrJ","1782672029440774427","","","in","","9","11","53","https://x.com/kumparan/status/1782672029440774427","759692754985242625","kumparan"
"1780852704988041704","Thu Apr 18 06:55:46 +0000 2024","6","Presiden Jokowi mendorong China untuk turut terlibat dalam membangun moda transportasi di Ibu Kota Nusantara (IKN) Kalimantan Timur. Hal ini disampaikan Jokowi ketika menerima kunjungan kehormatan Menteri Luar Negeri China Wang Yi di Istana Kepresidenan Jakarta Kamis https://t.co/GzUA6IGolO","1780852704988041704","https://pbs.twimg.com/media/GLbb55qbMAE3ba2.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/asumsico/status/1780852704988041704","829366551446818816","asumsico"
